link,product_name,image,origin,price,unit_price,vegetable_name,distance,category,agriculture,transformation,packaging,transport,distribution,consommation,carbon_footprint,bio,rank,transport_color
https://www.carrefour.fr/p/courgettes-bio-carrefour-bio-3270190218418?t=1892, Courgettes bio  BIO ,https://media.carrefour.fr/medias/538b9a34842739d599595312312b6b78/p_200x200/3270190218418-0.jpg,Espagne," 3,49 ", 3.49 € / KG ,Courgette,976.28,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,True,3.0,orange
https://www.carrefour.fr/p/courgettes-bio-3276557474428?t=1892, Courgettes bio ,https://media.carrefour.fr/medias/3bafc11788e63091b2224fc58e9803f4/p_200x200/3276557474428-photosite-20140725-121702-0.jpg,France," 3,49 ", 3.49 € / KG ,Courgette,0.0,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,True,1.0,green
https://www.carrefour.fr/p/mini-aubergine-3276555329027?t=1892, Mini aubergine ,https://media.carrefour.fr/medias/16af03908b22397ba6c15be69742e0f4/p_200x200/3276555329027-photosite-20191105-163953-0.jpg,Espagne," 5,19 ", 25.95 € / KG ,Mini,976.28,"Aubergine, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.0057299719,0.4571093429,False,1.0,green
https://www.carrefour.fr/p/mini-courgette-3276557068474?t=1892, Mini courgette ,https://media.carrefour.fr/medias/848332d888503c7fabbc36766d0d3a19/p_200x200/3276557068474-photosite-20191105-163954-0.jpg,Origine pays tiers," 5,19 ", 5.19 € / U ,Mini,,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,False,1.0,green
https://www.carrefour.fr/p/mini-poivrons-rouges-et-verts-3523680305212?t=1892, Mini poivrons rouges et verts ,https://media.carrefour.fr/medias/e5e5a27b9c9a34bba1f522b98a1d4eaa/p_200x200/3523680305212-photosite-20160318-163704-0.jpg,Espagne," 2,50 ", 12.50 € / KG ,Mini,976.28,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/mini-poivrons-3276552151539?t=1892, Mini poivrons ,https://media.carrefour.fr/medias/7e6292a43cd139d8845e0589272bc6f2/p_200x200/3276552151539-photosite-20150507-163336-0.jpg,Origine pays tiers," 2,50 ", 12.50 € / KG ,Mini,,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/piment-fort-vrac-bio-3276557525755?t=1892, Piment fort vrac Bio ,https://media.carrefour.fr/medias/601713a25c3b389eb05d9565bcae493b/p_200x200/3276557525755-photosite-20200918-172642-0.jpg,Espagne," 2,48 ", 8.29 € / KG ,Piment,976.28,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,True,1.0,green
https://www.carrefour.fr/p/piment-vert-asiatique-3276558568331?t=1892, Piment vert asiatique ,https://media.carrefour.fr/medias/42cd4d25847c3c30ada505b806f06b38/p_200x200/3276558568331-0.jpg,Origine ue et hors u.e.," 4,99 ", 24.99 € / KG ,Piment,,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/piment-rouge-asiatique-3276558568348?t=1892, Piment rouge asiatique ,https://media.carrefour.fr/medias/f700c138bdf039f99c435a912aadd749/p_200x200/3276558568348-0.jpg,Origine ue et hors u.e.," 4,99 ", 24.99 € / KG ,Piment,,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/piment-antillais-3000000030677?t=1892, Piment Antillais ,https://media.carrefour.fr/medias/619519dabecf34bf92a7506dd74f0fef/p_200x200/3000000030677-0.jpg,France," 2,59 ", 12.99 € / KG ,Piment,0.0,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/piments-rouges-3523680394537?t=1892, Piments rouges ,https://media.carrefour.fr/medias/21c399bee46335abbe5df498fc399cfe/p_200x200/3523680394537-photosite-20191105-163929-0.jpg,Afrique du sud," 3,00 ", 30.00 € / KG ,Piment,8670.23,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/piments-verts-vrac-3000000030431?t=1892, Piments verts vrac ,https://media.carrefour.fr/medias/dece59eeff583ab291015e4b6f5a4a59/p_200x200/3000000030431-photosite-20200804-174139-0.jpg,France," 1,10 ", 3.69 € / KG ,Piment,0.0,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/piments-antillais-3276550187028?t=1892, Piments antillais ,https://media.carrefour.fr/medias/baa64be0577a3a268b715df71ea400ae/p_200x200/3276550187028-photosite-20140327-175759-0.jpg,Origine pays tiers," 4,99 ", 66.53 € / KG ,Piment,,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/piments-verts-3276554783608?t=1892, Piments verts ,https://media.carrefour.fr/medias/44d5ddf6c0b831d19639c23d9d137d3d/p_200x200/3276554783608-photosite-20140716-121319-0.jpg,France," 3,49 ", 23.27 € / KG ,Piment,0.0,"Piment, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/poivron-rouge-3523680457249?t=1892, Poivron rouge ,https://media.carrefour.fr/medias/1dfe8c23597d3121bc1f995e5685142f/p_200x200/3523680457249-photosite-20210309-053053-0.jpg,Espagne," 4,98 ", 2.49 € / KG ,Poivron,976.28,"Poivron rouge, appertisé, égoutté",0.51443213,0.17886552,0.24204822,0.3325814,0.022294389,0.011022624,1.301244283,False,1.0,green
https://www.carrefour.fr/p/poivron-vert-3523680457256?t=1892, Poivron vert ,https://media.carrefour.fr/medias/d5f641dc48cd37a2b08b1b48dfd5aa9c/p_200x200/3523680457256-photosite-20210309-053054-0.jpg,Espagne," 3,99 ", 3.99 € / KG ,Poivron,976.28,"Poivron vert, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/poivron-bio-nous-anti-gaspi-3523680487567?t=1892, Poivron Bio NOUS ANTI GASPI ,https://media.carrefour.fr/medias/48ca38e6765a3f2aac5340972cd99ba7/p_200x200/03523680487567-a1n1-s01.jpg,France," 1,99 ", 6.63 € / KG ,Poivron,0.0,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,True,1.0,green
https://www.carrefour.fr/p/poivron-rouge-vrac-bio-3276557524789?t=1892, Poivron rouge vrac Bio ,https://media.carrefour.fr/medias/d351dcfe5be83015aee1e8633dc4907a/p_200x200/3276557524789-photosite-20200918-172636-0.jpg,France," 5,59 ", 5.59 € / KG ,Poivron,0.0,"Poivron rouge, appertisé, égoutté",0.51443213,0.17886552,0.24204822,0.3325814,0.022294389,0.011022624,1.301244283,True,1.0,green
https://www.carrefour.fr/p/poivron-doux-bio-3523680492844?t=1892, Poivron doux Bio ,https://media.carrefour.fr/medias/526d1ca6f64e39fc86cf33e0bd53259c/p_200x200/3523680492844-0.jpg,Origine c.e.e.," 1,50 ", 1.50 € / U ,Poivron,,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,True,1.0,green
https://www.carrefour.fr/p/poivron-panaches-bio-3523680409637?t=1892, Poivron panachés Bio ,https://media.carrefour.fr/medias/379be57e3661349ea3a33455a8382245/p_200x200/3523680409637-photosite-20180701-091715-0.jpg,Origine c.e.e.," 2,00 ", 2.00 € / U ,Poivron,,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,True,1.0,green
https://www.carrefour.fr/p/poivrons-rouges-bio-3523680470668?t=1892, Poivrons rouges Bio ,https://media.carrefour.fr/medias/75cfa9d63a5c3b3cafc993993e7131db/p_200x200/3523680470668-photosite-20211015-163557-0.jpg,Espagne," 2,00 ", 2.00 € / U ,Poivron,976.28,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,True,1.0,green
https://www.carrefour.fr/p/poivrons-doux-bio-3523680485969?t=1892, Poivrons doux Bio ,https://media.carrefour.fr/medias/7291a17fd33b31bfae9a1abb8b09a575/p_200x200/3523680485969-0.jpg,France," 2,99 ", 2.99 € / U ,Poivron,0.0,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,True,1.0,green
https://www.carrefour.fr/p/poivrons-bicolores-bio-3523680419308?t=1892, Poivrons bicolores Bio ,https://media.carrefour.fr/medias/a750d9cbdecb338088ddd5277d6ba6b1/p_200x200/3523680419308-0.jpg,Espagne," 3,59 ", 3.59 € / U ,Poivron,976.28,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,True,1.0,green
https://www.carrefour.fr/p/poivrons-panaches-rouge-et-vert-3276550314899?t=1892, Poivrons panachés rouge et vert ,https://media.carrefour.fr/medias/f81b62febf32330faf4623137a713ea1/p_200x200/3276550314899-photosite-20150617-162741-0.jpg,Espagne," 0,99 ", 3.96 € / KG ,Poivron,976.28,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/poivrons-corne-de-boeuf-vrac-3276557535907?t=1892, Poivrons corne de bœuf vrac ,https://media.carrefour.fr/medias/66097a3901563685adb3f51836f58e36/p_200x200/3276557535907-photosite-20200804-174615-0.jpg,Espagne," 3,69 ", 3.69 € / KG ,Poivron,976.28,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/poivrons-jaunes-vrac-3000000039267?t=1892, Poivrons jaunes vrac ,https://media.carrefour.fr/medias/02d5ebdf37443e1a9c81c1fb74262662/p_200x200/3000000039267-0.jpg,Belgique," 1,53 ", 4.39 € / KG ,Poivron,493.35,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/poivrons-verts-vrac-3000000039304?t=1892, Poivrons verts vrac ,https://media.carrefour.fr/medias/b94488994b9336018620f8c5e5f7b183/p_200x200/3000000039304-0.jpg,Espagne," 1,53 ", 4.39 € / KG ,Poivron,976.28,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/poivrons-rouges-vrac-3000000039281?t=1892, Poivrons rouges vrac ,https://media.carrefour.fr/medias/2ec264080ea13c75a55009690f41af3f/p_200x200/3000000039281-0.jpg,Espagne," 1,53 ", 4.39 € / KG ,Poivron,976.28,"Poivron, vert, jaune ou rouge, cru",0.75605782,0.0,0.0,0.32592714,0.021283765,0.080351049,1.1836197739999998,False,1.0,green
https://www.carrefour.fr/p/carotte-sans-residu-de-pesticides-3523680402577?t=1892, Carotte Sans résidu de Pesticides ,https://media.carrefour.fr/medias/646f7094d89f305787fddb4d42958f95/p_200x200/3523680402577-photosite-20190517-173904-0.jpg,France," 1,29 ", 1.72 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carotte-vrac-bio-3276552726348?t=1892, Carotte vrac Bio ,https://media.carrefour.fr/medias/dc1e4581240c364fb23fae8a43e5b6dc/p_200x200/3276552726348-photosite-20200918-172606-0.jpg,France," 2,49 ", 2.49 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,True,1.0,green
https://www.carrefour.fr/p/carotte-simpl-3523680501867?t=1892, Carotte SIMPL ,https://media.carrefour.fr/medias/cb73fcb5baf234dbafc17b2751a6fb2f/p_200x200/3523680501867-0.jpg,France," 2,49 ", 1.24 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carotte-des-sables-vrac-3000000038017?t=1892, Carotte des sables vrac ,https://media.carrefour.fr/medias/d3f405ea83ad3202891754d380ee1907/p_200x200/3000000038017-0.jpg,France," 1,99 ", 1.99 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-botte-fanes-3276556001885?t=1892, Carottes botte fanes ,https://media.carrefour.fr/medias/517dcf12ef3e32caa2a70dba592c6dd1/p_200x200/3276556001885-photosite-20160318-163915-0.jpg,France," 1,99 ", 1.99 € / U ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-planete-vegetal-3523680244535?t=1892, Carottes PLANETE VEGETAL ,https://media.carrefour.fr/medias/09169f1a84e73942b1fad3b9d5caf2c7/p_200x200/3523680244535-photosite-20150617-162405-0.jpg,France," 0,99 ", 1.98 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-petites-3523680266865?t=1892, Carottes petites ,https://media.carrefour.fr/medias/2dab2da867b63771b5d2836d6ce96f4b/p_200x200/3523680266865-photosite-20160318-163336-0.jpg,Origine c.e.e.," 0,99 ", 1.98 € / KG ,Carotte,,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-bio-3523680271616?t=1892, Carottes Bio ,https://media.carrefour.fr/medias/9117ae2270833dc0a2af8916705e55b4/p_200x200/3523680271616-photosite-20191224-163817-0.jpg,France," 0,99 ", 0.66 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,True,1.0,green
https://www.carrefour.fr/p/carottes-agroecologie-filiere-qualite-carrefour-3523680426818?t=1892, Carottes agroécologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/a08a915ae763384f9ac19475c163ffea/p_200x200/3523680426818-photosite-20190726-170410-0.jpg,France," 1,89 ", 1.89 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-bio-carrefour-3523680485259?t=1892, Carottes Bio  ,https://media.carrefour.fr/medias/a65dff3fc4eb35da9d2511278fbabad2/p_200x200/3523680485259-0.jpg,France," 3,69 ", 2.46 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,True,1.0,green
https://www.carrefour.fr/p/carottes-bio-3270190214922?t=1892, Carottes bio ,https://media.carrefour.fr/medias/970b5ab7d3ef39b7841bf5076ad2147d/p_200x200/3270190214922-photosite-20160318-163833-0.jpg,France," 2,19 ", 2.19 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,True,1.0,green
https://www.carrefour.fr/p/carottes-petit-prix-3276550261162?t=1892, Carottes PETIT PRIX ,https://media.carrefour.fr/medias/7491b8b8827d3986a9ba62e50dd2a99c/p_200x200/3276550261162-photosite-20140327-173142-0.jpg,France," 3,29 ", 1.64 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-couleur-mix-3276550315001?t=1892, Carottes couleur mix ,https://media.carrefour.fr/medias/046d5fe8e3dd324189d0670fc4a11af1/p_200x200/3276550315001-photosite-20180427-160745-0.jpg,France," 2,55 ", 2.55 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-vrac-3276552611057?t=1892, Carottes vrac ,https://media.carrefour.fr/medias/9056bb7c78fd30fb9674fecd9fba3215/p_200x200/3276552611057-0.jpg,France," 2,49 ", 2.49 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,2.0,jaune
https://www.carrefour.fr/p/carottes-filiere-qualite-carrefour-3276554571540?t=1892, Carottes FILIERE QUALITE  ,https://media.carrefour.fr/medias/ce7146d433a43f738da810f0fb1b19c8/p_200x200/3276554571540-0.jpg,France," 1,19 ", 1.19 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-carrefour-3276554576385?t=1892, Carottes  ,https://media.carrefour.fr/medias/37d1dc61bb62320094b2ba2b545a5a69/p_200x200/3276554576385-photosite-20170503-162046-0.jpg,France," 1,99 ", 1.99 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-bio-carottes-3276557196955?t=1892, Carottes bio Carottes ,https://media.carrefour.fr/medias/9a87b77ab60b3ec384324fcb8aade7e5/p_200x200/3276557196955-photosite-20150616-083358-0.jpg,France," 2,49 ", 2.49 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,True,1.0,green
https://www.carrefour.fr/p/carottes-vrac-filiere-qualite-carrefour-3276558384832?t=1892, Carottes vrac FILIERE QUALITE  ,https://media.carrefour.fr/medias/5311c71074a33e06a455bf018cb7b2c9/p_200x200/3276558384832-0.jpg,France," 1,99 ", 1.99 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-filiere-qualite-carrefour-agroecologie-carrefour-le-marche-3523680483545?t=1892, Carottes Filière Qualité  Agroécologie  LE MARCHE ,https://media.carrefour.fr/medias/a01cc52779843de79b2f3bcce45fbe89/p_200x200/3523680483545-0.jpg,France," 2,49 ", 1.66 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/carottes-bio-carrefour-bio-3270190010074?t=1892, Carottes Bio   BIO ,https://media.carrefour.fr/medias/30bc52deab4b328ba1e7df8dd2f786c8/p_200x200/3270190010074-photosite-20211008-074033-0.jpg,France," 1,99 ", 1.99 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,True,1.0,green
https://www.carrefour.fr/p/carottes-en-sachet-filiere-qualite-carrefour-3276558928456?t=1892, Carottes en sachet FILIERE QUALITE  ,https://media.carrefour.fr/medias/d929533a6a9a36c1be9e967493622456/p_200x200/3276558928456-photosite-20181204-225806-0.jpg,France," 3,29 ", 1.10 € / KG ,Carotte,0.0,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/mini-carottes-3276550353218?t=1892, Mini carottes ,https://media.carrefour.fr/medias/b006146241ac392eb1cf10d0fcad444f/p_200x200/3276550353218-photosite-20191105-163719-0.jpg,Origine pays tiers," 3,01 ", 3.01 € / U ,Mini,,"Carotte, appertisée, égouttée",0.075910611,0.32312492,0.25915577,0.32084228,0.023875551,0.011022624,1.013931756,False,1.0,green
https://www.carrefour.fr/p/citrouille-jack-o-lantern-3523680389922?t=1892, Citrouille Jack-o'-lantern ,https://media.carrefour.fr/medias/a24f2f90962b363895040652265ca68f/p_200x200/3523680389922-photosite-20211203-183207-0.jpg,France," 4,99 ", 4.99 € / U ,Citrouille,0.0,"Citrouille, pulpe, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,False,1.0,green
https://www.carrefour.fr/p/citrouille-jack-be-little-3523680394575?t=1892, Citrouille Jack be little ,https://media.carrefour.fr/medias/165d92f4017f330eb2f1d0debbf80653/p_200x200/3523680394575-photosite-20211203-183231-0.jpg,France," 0,99 ", 0.99 € / U ,Citrouille,0.0,"Citrouille, pulpe, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,False,1.0,green
https://www.carrefour.fr/p/courge-buttercup-bio-carrefour-bio-3523680277267?t=1892, Courge Buttercup Bio  BIO ,https://media.carrefour.fr/medias/35d89d77a7983e4c9e68070041bee796/p_200x200/3523680277267-photosite-20191025-131901-0.jpg,France," 3,39 ", 3.39 € / KG ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,1.0,green
https://www.carrefour.fr/p/courge-spaghetti-bio-carrefour-bio-3523680277298?t=1892, Courge Spaghetti Bio  BIO ,https://media.carrefour.fr/medias/a355506696a738e4918aa86d5b1a34b2/p_200x200/3523680277298-0.jpg,France," 2,99 ", 2.99 € / U ,Courge,0.0,"Courge spaghetti, pulpe, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,1.0,green
https://www.carrefour.fr/p/courge-patisson-carrefour-bio-3523680277304?t=1892, Courge Patisson  BIO ,https://media.carrefour.fr/medias/69c786c4b0713890871a8c8bbc9a2f2e/p_200x200/3523680277304-0.jpg,France," 2,59 ", 2.59 € / KG ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,1.0,green
https://www.carrefour.fr/p/courge-carat-carrefour-bio-3523680277366?t=1892, Courge Carat  BIO ,https://media.carrefour.fr/medias/f7eb6be6ff9e39b8b034be8148e1bfe2/p_200x200/3523680277366-0.jpg,France," 3,49 ", 3.49 € / KG ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,2.0,jaune
https://www.carrefour.fr/p/courge-sucrine-du-berry-carrefour-bio-3523680277380?t=1892, Courge Sucrine du Berry  BIO ,https://media.carrefour.fr/medias/09407bb019fd3f81a2e1e7aaec93e900/p_200x200/3523680277380-0.jpg,France," 3,19 ", 3.19 € / KG ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,1.0,green
https://www.carrefour.fr/p/courge-spaghetti-3523680389083?t=1892, Courge Spaghetti ,https://media.carrefour.fr/medias/a356b49963c939589e824cfedd6b4362/p_200x200/3523680389083-photosite-20191025-131850-0.jpg,France," 2,69 ", 2.69 € / U ,Courge,0.0,"Courge spaghetti, pulpe, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,False,1.0,green
https://www.carrefour.fr/p/courge-shiatsu-bio-carrefour-bio-3523680396227?t=1892, Courge Shiatsu Bio  BIO ,https://media.carrefour.fr/medias/6d34a4d9a0c7382da48528e087fa00f8/p_200x200/3523680396227-0.jpg,France," 2,49 ", 2.49 € / U ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,1.0,green
https://www.carrefour.fr/p/courge-decouverte-bio-3523680419551?t=1892, Courge découverte Bio ,https://media.carrefour.fr/medias/fde23a737d613b76b220f821d5f87881/p_200x200/3523680419551-0.jpg,France," 2,59 ", 2.59 € / U ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,1.0,green
https://www.carrefour.fr/p/courge-decouverte-agroecologie-filiere-qualite-carrefour-3523680430976?t=1892, Courge découverte agroécologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/bb2ed010eb8e3fddbf06388eb4b2c051/p_200x200/3523680430976-photosite-20191025-131826-0.jpg,France," 2,49 ", 2.49 € / U ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,False,1.0,green
https://www.carrefour.fr/p/courge-spaghetti-agroecologie-filiere-qualite-carrefour-3523680430983?t=1892, Courge Spaghetti agroécologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/885323a40ab33a0e9775dfa6e993a02b/p_200x200/3523680430983-photosite-20211018-132553-0.jpg,France," 2,49 ", 2.49 € / U ,Courge,0.0,"Courge spaghetti, pulpe, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,False,1.0,green
https://www.carrefour.fr/p/courge-decorative-jack-o-lantern-3276550312604?t=1892, Courge  décorative Jack O'Lantern ,https://media.carrefour.fr/medias/6abd003439043f7ebced38fccfa6646b/p_200x200/3276550312604-0.jpg,France," 4,99 ", 4.99 € / U ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,False,1.0,green
https://www.carrefour.fr/p/courge-spaghetti-bio-3276552736798?t=1892, Courge Spaghetti Bio ,https://media.carrefour.fr/medias/ee7fab7407563443bbe677bf8575293c/p_200x200/3276552736798-photosite-20191025-131811-0.jpg,France," 2,29 ", 2.29 € / U ,Courge,0.0,"Courge spaghetti, pulpe, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,1.0,green
https://www.carrefour.fr/p/courge-butternut-carrefour-bio-3523680240001?t=1892, Courge butternut  BIO ,https://media.carrefour.fr/medias/89b7a38cf014379aa0051fb724caa7e6/p_200x200/3523680240001-0.jpg,France," 2,99 ", 2.99 € / U ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,1.0,green
https://www.carrefour.fr/p/courge-butternut-bio-carrefour-bio-3523680261716?t=1892, Courge butternut bio  BIO ,https://media.carrefour.fr/medias/1b417f79b6e43f9595f7357944d3a5cf/p_200x200/3276550166351-photosite-20180828-160753-0.jpg,France," 4,39 ", 4.39 € / KG ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,True,1.0,green
https://www.carrefour.fr/p/courge-butternut-agroecologie-filiere-qualite-carrefour-3523680430969?t=1892, Courge butternut agroécologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/84cc5c49b1523f7ba71de2cb5ca98def/p_200x200/3523680430969-photosite-20190830-142737-0.jpg,France," 2,49 ", 2.49 € / U ,Courge,0.0,"Courge, crue",0.2224172,0.0,0.0,0.29790004,0.018180592,0.080351049,0.618848881,False,1.0,green
