code	producer_product_id	producer_version_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_nl	product_name_pl	product_name_sv	abbreviated_product_name_fr	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	omega-3-fat_value	omega-3-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	eicosapentaenoic-acid_value	eicosapentaenoic-acid_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	beta-carotene_value	beta-carotene_unit	vitamin-e_value	vitamin-e_unit	vitamin-k_value	vitamin-k_unit	vitamin-c_value	vitamin-c_unit	vitamin-b9_value	vitamin-b9_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	manganese_value	manganese_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_specified	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_specified	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_quantity_per_unit	packaging_3_weight_specified	packaging_3_weight_measured	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	packaging_4_weight_specified	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	warning_es	warning_fr	warning_it	warning_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_grade_producer	recipe_idea_fr	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_data.missing_key_data	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
3760013350383			fr				Haricots verts en fagots												180 g				naturafoody	naturafoody	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumineuses et dérivés, Légumineuses, Légumes et dérivés, Légumes, Frais, Aliments à base de plantes frais, Haricots verts, Légumineuses frais, Légumes frais, Haricots verts frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:legumes-and-their-products,en:legumes,en:vegetables-based-foods,en:vegetables,en:fresh-foods,en:fresh-plant-based-foods,en:green-beans,en:fresh-legumes,en:fresh-vegetables,en:fresh-green-beans	Bio, Bio européen, AB Agriculture Biologique	en:organic,en:eu-organic,fr:ab-agriculture-biologique	France	en:france			0		Kenya	en:kenya		Kenya											Haricots verts									100g	100g																																																																en:bag	en:pp-5-polypropylene																																										en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-9	not-applicable		-5	-8	0	15									App - smoothie-openfoodfacts, Apps
3523680488342			fr				Iceberg									laitue			1		Plastique, Frais	en:plastic,en:fresh	Carrefour-le-marche	carrefour-le-marche	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes-feuilles, Légumes frais, Salades vertes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:leaf-vegetables,en:fresh-vegetables,en:leaf-salads	Triman	fr:triman	France	en:france	Carrefour Market	carrefour-market	0		Espagne	en:spain		conditionné en Espagne		Espagne	espagne								laitue				Aucun	en:none	Aucun	en:none	on	100g	100g																																																															1	en:bag	en:plastic	en:recycle			3.47																																					https://www.carrefour.fr/p/salade-iceberg-carrefour-le-marche-3523680488342	en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-6	not-applicable		12	-10	1	0									App - Yuka, Apps
3523680497290			fr				Pommes de terre									Pommes de terre			1 kg				Simply	simply	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Céréales et pommes de terre, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes frais, Pommes de terre"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:cereals-and-potatoes,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables,en:potatoes	Triman	fr:triman	France	en:france	carrefour.fr	carrefour-fr	0		France	en:france				France	france								POMMES DE TERRE DE CONSOMMATION, traitement antigerminatif				Aucun	en:none	Aucun	en:none	on	100g	100g																																																															1	en:net	en:plastic	en:recycle			2.04	1	en:label	en:plastic	en:recycle			0.77																															en:potatoes	en:cereals-and-potatoes,en:potatoes	1	en:1-unprocessed-or-minimally-processed-foods	unknown		not-applicable		19	-2	0	0									App - Yuka, Apps
3521230343318			fr				Oignon jaune																		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Condiments, Légumes et dérivés, Plantes condimentaires, Frais, Aliments à base de plantes frais, Oignons et dérivés, Légumes frais, Oignons, Oignons frais, Oignons jaunes, en:Groceries"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:condiments,en:vegetables-based-foods,en:culinary-plants,en:fresh-foods,en:fresh-plant-based-foods,en:onions-and-their-products,en:fresh-vegetables,en:onions,en:fresh-onions,en:yellow-onions,en:groceries			France	en:france			0																									100g	100g			58	kcal	0	g	0	g	0	g	0	g			0	g	0	g	0	g			58	kcal																																																																																			en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	a	-5	not-applicable	1	-5	-15	1	0									App - yuka, Apps
3596710444427		Variante unique	fr				Panache de laitues					Pouce panache laitue 200g				Melange de laitues salade prete a l emploi			0.2 kg	50 g (50 g)			Auchan, Pouce	auchan,pouce	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes-feuilles, Légumes frais, Laitues, Salades vertes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:leaf-vegetables,en:fresh-vegetables,en:lettuces,en:leaf-salads	Nutriscore, Nutriscore A, Triman	en:nutriscore,en:nutriscore-grade-a,fr:triman	France, Monde	en:france,en:world	Auchan	auchan	0							France	france			EMB 45082,EMB 13018	emb-45082,emb-13018				Iceberg (minimum 30%), batavia (minimum 10%), laitue (minimum 10%).									100g	100g	71	kJ	17	kcal	0.5	g	0.1	g	1.7	g	1.1	g	1.2	g	1.1	g	0.04	g	0.016	g			71	kJ																																							1	en:bag	fr:plastiq	en:recycle-in-sorting-bin																															":Cette salade a été soigneusement triée, lavée puis essorée C'est rapide vous n'avez pas besoin de la laver à nouveau."			a							en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-6	not-applicable		-5	-10	0	0	3665257010010	10000271	Légumes - Préparé/Transformé (Périssable)	false	2023-10-13T18:15:32.587	AUCHAN APAW	Variante unique	2023-10-13T18:15:35.682	App - yuka, Apps, Producers, Producer - auchan-apaw, Database - Agena3000, Database - GDSN, Databases
3596710314522		Variante unique	fr				Laitue Iceberg Maxi Format					Auchan laitue iceberg 450g				"Salade - Prête à l'emploiSans conservateur comme toutes les salades en sachet."			0.45 kg	80 g	"Sachet, Frais, Sous atmosphère protectrice, Sachet plastique à jeter"	en:bag,en:fresh,en:protective-gas,fr:sachet-plastique-a-jeter	Auchan,Auchan Production,Groupe Auchan	auchan,auchan-production,groupe-auchan	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes-feuilles, Légumes frais, Laitues, Laitue iceberg"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:leaf-vegetables,en:fresh-vegetables,en:lettuces,en:iceberg-lettuce	"Sans conservateurs, Nutriscore, Nutriscore A, Déjà Lavé, Info-Tri Point Vert"	en:no-preservatives,en:nutriscore,en:nutriscore-grade-a,fr:deja-lave,fr:info-tri-point-vert	France, Monde	en:france,en:world	Banque alimentaire,Bi1,Auchan	banque-alimentaire,bi1,auchan	0							Florette France GMS - FFG (Filiale Agrial) - Espace d'activités Fernand Finel - 50430 Lessay,Manche,Basse-Normandie,France	florette-france-gms-ffg-filiale-agrial-espace-d-activites-fernand-finel-50430-lessay,manche,basse-normandie,france			EMB 50267,EMB : 71270 L	emb-50267,emb-71270-l				Laitue Iceberg									100g	100g	69	kJ	17	kcal	0.5	g	0.3	g	1.6	g	1.6	g	1.4	g	0.7	g	0.03	g	0.012	g			69	kJ																																							1	en:bag	en:plastic	en:discard			5.75																															a							en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-6	not-applicable		-5	-10	1	0	3665257010010	10000271	Légumes - Préparé/Transformé (Périssable)	false	2023-11-20T13:15:47.848	AUCHAN APAW	Variante unique	2023-11-20T13:15:49.921	App - yuka, Apps, Producers, Producer - auchan-apaw, Database - Agena3000, Database - GDSN, Databases
2868615024730			en		Jardinière de légumes															100.0g					Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Vegetables, Fresh foods, Fresh plant-based foods, Fresh vegetables, Mixed vegetables, Fresh mixed vegetables	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:vegetables,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables,en:mixed-vegetables,en:fresh-mixed-vegetables	No preservatives	en:no-preservatives	France	en:france			0																									100g	100g			48.9000015258789	kcal	0.400000005960464	g	0.100000001490116	g	7	g	0.899999976158142	g	1	g	2.59999990463257	g							48.9000015258789	kcal																																																																																			en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									
3197000453169			fr				Topinambour												500 g				Atlantic	atlantic	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes frais"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:fresh-vegetables	Point Vert	en:green-dot	France	en:france			0											EMB 44198E	emb-44198e													100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	0									App - yuka, Apps
3700741000556			fr				Tomates BIO												600 g						"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Tomates et dérivés, Légumes frais, Tomates, Tomates fraîches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:tomatoes-and-their-products,en:fresh-vegetables,en:tomatoes,en:fresh-tomatoes	Bio, Bio européen, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, AB Agriculture Biologique	en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,fr:ab-agriculture-biologique	France	en:france			0																									100g	100g																																																																																																											en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable	1	-5	-15	1	15									App - yuka, Apps
3564700179390			fr				Mêlée Gourmande									Salade - Mêlée Gourmande			200 g		Plastique, Sachet, Frais	en:plastic,en:bag,en:fresh	Notre Jardin,Marque Repère	notre-jardin,marque-repere	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Plats préparés, Légumes, Frais, Salades composées, Aliments à base de plantes frais, Légumes-feuilles, Légumes frais, Salades vertes, en:Salads"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:meals,en:vegetables,en:fresh-foods,en:prepared-salads,en:fresh-plant-based-foods,en:leaf-vegetables,en:fresh-vegetables,en:leaf-salads,en:salads	Point Vert	en:green-dot	France	en:france	Leclerc	leclerc	0											EMB 29259D,EMB 13018D	emb-29259d,emb-13018d				Frisée 45 % minimum, mâche 10 % minimum, chicorée rouge 10 % minimum.									100g	100g	77	kJ			0.5	g	0.1	g	1.9	g	0.7	g	2.2	g	1.6	g	0.1	g	0.04	g			77	kJ																																			100	g	100	g		en:bag	en:plastic																																										en:one-dish-meals	en:composite-foods,en:one-dish-meals	3	en:3-processed-foods	a	-7	not-applicable		-5	-10	1	0									Producers, Producer - Scamark, App - yuka, Apps
9473000468131			fr				Champignons de Paris Blanc																		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Champignons et produits dérivés, Aliments à base de plantes frais, Champignons, Légumes frais, Champignons de Paris, Champignons frais, Champignons de Paris entiers"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:mushrooms-and-their-products,en:fresh-plant-based-foods,en:mushrooms,en:fresh-vegetables,en:champignon-mushrooms,en:fresh-mushrooms,en:whole-champignon-mushrooms			France	en:france			0																									100g	serving			22	kcal	0.5	g	0.1	g	2.7	g	0.5	g			1.8	g	0.04	g	0.016	g			22	kcal																																																																																			en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	a	-6	not-applicable	1	-5	-15	1	0									App - yuka, Apps
6113896900041			fr				Tomate												1 kg		Plastique, Filet	en:plastic,en:net	Fresh Express	fresh-express	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Tomates et dérivés, Légumes frais, Tomates, Tomates fraîches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:tomatoes-and-their-products,en:fresh-vegetables,en:tomatoes,en:fresh-tomatoes	Catégorie II, Point Vert	en:class-ii,en:green-dot	France	en:france			0		Maroc	en:morocco													Tomates allongées								on	100g	serving																																																																en:net	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		6	-1	0	0									App - yuka, Apps
6111243381550			fr				Tomates cocktail												500 g		Plastique, Barquette	en:plastic,en:tray	Les Domaines	les-domaines	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Tomates et dérivés, Légumes frais, Tomates, Tomates fraîches, Tomates cocktail"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:tomatoes-and-their-products,en:fresh-vegetables,en:tomatoes,en:fresh-tomatoes,fr:tomates-cocktail	Saveurs de l'Année, Saveurs de l'Année 2015, en:saveurs-de-l-annee-france	fr:saveurs-de-l-annee,fr:saveurs-de-l-annee-2015,en:saveurs-de-l-annee-france	France	en:france	Carrefour	carrefour	0		Maroc	en:morocco													Tomates.								on	100g	serving																																																																en:tray	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables	1	en:1-unprocessed-or-minimally-processed-foods	a	-6	not-applicable		6	-10	1	0									
5400357019604			fr				Tomates grappes Princess												5 kg		Carton	en:cardboard	Flandria	flandria	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Tomates et dérivés, Légumes frais, Tomates, Tomates fraîches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:tomatoes-and-their-products,en:fresh-vegetables,en:tomatoes,en:fresh-tomatoes			France	en:france	Netto	netto	0							Belgique	belgique								Tomates grappes								on	100g	serving																																																																	en:cardboard																																										en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		-5	-1	0	0									
3770003920106			fr				Tomates														Plastique, Barquette	en:plastic,en:tray	Croc' au sel	croc-au-sel	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Tomates et dérivés, Légumes frais, Tomates, Tomates fraîches"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:tomatoes-and-their-products,en:fresh-vegetables,en:tomatoes,en:fresh-tomatoes			France	en:france			0		France	en:france				France	france																	100g	serving																																																																en:tray	en:plastic																																										en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	unknown		not-applicable		19	-10	1	0									
